rating_id,trip_id,customer_id,driver_id,rating,comment
1711,1711,148,238,2,Very comfortable
1712,1712,781,439,2,Average service
1713,1713,715,397,2,Very comfortable
1714,1714,653,227,4,Driver was polite
1715,1715,610,240,4,Driver was polite
1716,1716,800,15,3,Could be better
1717,1717,472,403,1,Good experience
1718,1718,481,343,5,Good experience
1719,1719,632,225,2,Could be better
1720,1720,491,234,5,Great ride
1721,1721,710,460,4,Very comfortable
1722,1722,259,93,4,Very comfortable
1723,1723,144,205,1,Could be better
1724,1724,182,299,3,Could be better
1725,1725,266,36,1,Average service
1726,1726,736,388,4,Good experience
1727,1727,930,18,5,Average service
1728,1728,300,388,4,Good experience
1729,1729,663,55,3,Great ride
1730,1730,60,131,1,Great ride
1731,1731,60,172,1,Driver was polite
1732,1732,286,423,1,Average service
1733,1733,883,265,4,Could be better
1734,1734,560,55,2,Driver was polite
1735,1735,798,227,1,Could be better
1736,1736,18,10,2,Great ride
1737,1737,541,141,5,Average service
1738,1738,607,70,5,Great ride
1739,1739,650,169,4,Could be better
1740,1740,835,347,4,Very comfortable
1741,1741,994,98,1,Average service
1742,1742,249,88,2,Very comfortable
1743,1743,24,163,4,Good experience
1744,1744,217,478,1,Driver was polite
1745,1745,683,368,1,Good experience
1746,1746,402,394,5,Driver was polite
1747,1747,930,398,1,Very comfortable
1748,1748,69,304,1,Driver was polite
1749,1749,310,500,5,Great ride
1750,1750,896,139,2,Good experience
1751,1751,920,141,4,Good experience
1752,1752,812,307,5,Very comfortable
1753,1753,512,411,3,Could be better
1754,1754,412,71,3,Very comfortable
1755,1755,430,22,3,Very comfortable
1756,1756,716,217,5,Very comfortable
1757,1757,744,369,5,Good experience
1758,1758,723,136,1,Good experience
1759,1759,349,346,4,Great ride
1760,1760,366,212,2,Average service
1761,1761,122,114,1,Average service
1762,1762,394,482,4,Driver was polite
1763,1763,331,220,3,Average service
1764,1764,966,154,4,Great ride
1765,1765,869,86,3,Great ride
1766,1766,649,488,3,Good experience
1767,1767,510,51,4,Average service
1768,1768,235,355,5,Good experience
1769,1769,997,251,3,Average service
1770,1770,908,91,3,Great ride
1771,1771,898,42,1,Driver was polite
1772,1772,891,15,5,Very comfortable
1773,1773,1000,213,4,Average service
1774,1774,638,76,1,Good experience
1775,1775,286,47,2,Average service
1776,1776,793,145,3,Average service
1777,1777,442,140,2,Driver was polite
1778,1778,732,468,2,Driver was polite
1779,1779,761,83,3,Very comfortable
1780,1780,971,206,2,Average service
1781,1781,229,460,5,Average service
1782,1782,182,175,1,Very comfortable
1783,1783,890,350,4,Driver was polite
1784,1784,35,355,3,Great ride
1785,1785,2,424,5,Great ride
1786,1786,105,457,4,Very comfortable
1787,1787,462,54,2,Average service
1788,1788,202,82,4,Very comfortable
1789,1789,408,233,2,Great ride
1790,1790,210,489,4,Good experience
1791,1791,951,228,3,Very comfortable
1792,1792,617,195,4,Great ride
1793,1793,235,116,2,Could be better
1794,1794,558,496,1,Very comfortable
1795,1795,771,381,2,Good experience
1796,1796,362,75,4,Average service
1797,1797,239,4,4,Could be better
1798,1798,320,348,5,Driver was polite
1799,1799,890,234,2,Driver was polite
1800,1800,146,420,2,Very comfortable
1801,1801,386,186,2,Very comfortable
1802,1802,373,451,3,Could be better
1803,1803,960,470,4,Average service
1804,1804,166,65,1,Could be better
1805,1805,441,338,3,Driver was polite
1806,1806,102,431,5,Could be better
1807,1807,646,351,4,Average service
1808,1808,74,401,4,Very comfortable
1809,1809,493,439,5,Good experience
1810,1810,999,478,5,Average service
1811,1811,433,357,4,Very comfortable
1812,1812,594,79,3,Very comfortable
1813,1813,789,83,1,Good experience
1814,1814,264,452,4,Driver was polite
1815,1815,149,196,2,Good experience
1816,1816,689,454,3,Great ride
1817,1817,110,13,1,Very comfortable
1818,1818,773,111,4,Driver was polite
1819,1819,646,453,2,Driver was polite
1820,1820,760,224,5,Good experience
1821,1821,282,351,3,Very comfortable
1822,1822,740,216,3,Great ride
1823,1823,902,489,1,Good experience
1824,1824,79,364,1,Driver was polite
1825,1825,684,194,4,Very comfortable
1826,1826,74,51,5,Good experience
1827,1827,186,42,4,Average service
1828,1828,229,333,2,Driver was polite
1829,1829,80,479,1,Driver was polite
1830,1830,897,458,1,Average service
1831,1831,600,436,5,Driver was polite
1832,1832,711,121,3,Very comfortable
1833,1833,802,200,1,Good experience
1834,1834,393,460,5,Driver was polite
1835,1835,537,416,2,Driver was polite
1836,1836,918,121,1,Average service
1837,1837,423,310,3,Average service
1838,1838,631,176,1,Great ride
1839,1839,925,139,1,Great ride
1840,1840,886,447,3,Great ride
1841,1841,546,437,5,Good experience
1842,1842,272,338,5,Could be better
1843,1843,216,215,1,Average service
1844,1844,372,255,1,Driver was polite
1845,1845,39,443,4,Very comfortable
1846,1846,434,260,3,Could be better
1847,1847,131,140,2,Very comfortable
1848,1848,152,308,1,Great ride
1849,1849,383,85,2,Average service
1850,1850,704,433,1,Very comfortable
1851,1851,728,144,1,Could be better
1852,1852,156,194,3,Driver was polite
1853,1853,109,77,3,Very comfortable
1854,1854,955,345,2,Great ride
1855,1855,529,14,1,Average service
1856,1856,68,471,3,Average service
1857,1857,357,101,1,Driver was polite
1858,1858,135,174,3,Very comfortable
1859,1859,704,219,3,Good experience
1860,1860,773,233,2,Great ride
1861,1861,425,2,5,Great ride
1862,1862,116,271,3,Average service
1863,1863,134,458,5,Very comfortable
1864,1864,808,198,5,Average service
1865,1865,1000,330,2,Could be better
1866,1866,143,40,2,Average service
1867,1867,416,256,1,Good experience
1868,1868,83,475,5,Good experience
1869,1869,401,363,5,Driver was polite
1870,1870,265,447,1,Average service
1871,1871,976,440,1,Good experience
1872,1872,354,168,1,Driver was polite
1873,1873,623,140,1,Could be better
1874,1874,793,478,1,Average service
1875,1875,850,280,5,Average service
1876,1876,37,185,4,Could be better
1877,1877,753,229,1,Great ride
1878,1878,853,80,1,Average service
1879,1879,163,348,3,Driver was polite
1880,1880,531,73,1,Great ride
1881,1881,249,27,5,Great ride
1882,1882,86,371,1,Could be better
1883,1883,25,235,5,Driver was polite
1884,1884,546,404,3,Could be better
1885,1885,13,35,1,Driver was polite
1886,1886,852,14,1,Great ride
1887,1887,954,98,3,Could be better
1888,1888,806,160,4,Very comfortable
1889,1889,165,125,4,Great ride
1890,1890,7,362,3,Could be better
1891,1891,17,142,3,Very comfortable
1892,1892,631,99,5,Very comfortable
1893,1893,179,16,1,Good experience
1894,1894,154,393,3,Great ride
1895,1895,822,403,1,Driver was polite
1896,1896,755,41,4,Average service
1897,1897,420,282,5,Average service
1898,1898,275,139,4,Very comfortable
1899,1899,141,203,5,Could be better
1900,1900,482,442,5,Great ride
1901,1901,997,201,1,Good experience
1902,1902,93,36,1,Good experience
1903,1903,162,83,2,Driver was polite
1904,1904,285,317,4,Very comfortable
1905,1905,170,478,5,Could be better
1906,1906,39,398,2,Great ride
1907,1907,530,287,4,Average service
1908,1908,540,46,5,Very comfortable
1909,1909,589,243,3,Very comfortable
1910,1910,902,429,4,Driver was polite
1911,1911,627,421,5,Could be better
1912,1912,540,316,2,Very comfortable
1913,1913,192,24,5,Driver was polite
1914,1914,97,32,5,Average service
1915,1915,523,219,1,Great ride
1916,1916,926,198,3,Driver was polite
1917,1917,517,489,3,Good experience
1918,1918,479,212,4,Good experience
1919,1919,92,473,3,Could be better
1920,1920,82,243,5,Good experience
1921,1921,296,486,1,Very comfortable
1922,1922,498,467,2,Could be better
1923,1923,861,333,4,Average service
1924,1924,261,286,4,Average service
1925,1925,199,101,5,Driver was polite
1926,1926,821,52,5,Driver was polite
1927,1927,713,421,4,Driver was polite
1928,1928,275,237,3,Very comfortable
1929,1929,364,139,3,Great ride
1930,1930,362,28,1,Good experience
1931,1931,996,441,4,Great ride
1932,1932,88,441,3,Very comfortable
1933,1933,44,176,4,Good experience
1934,1934,83,230,2,Good experience
1935,1935,510,185,3,Very comfortable
1936,1936,285,436,2,Very comfortable
1937,1937,108,151,1,Average service
1938,1938,523,259,4,Driver was polite
1939,1939,957,238,4,Average service
1940,1940,531,293,1,Very comfortable
1941,1941,97,401,3,Average service
1942,1942,81,295,1,Driver was polite
1943,1943,963,262,3,Average service
1944,1944,2,327,1,Great ride
1945,1945,451,207,2,Great ride
1946,1946,433,262,1,Average service
1947,1947,583,207,1,Driver was polite
1948,1948,253,492,3,Could be better
1949,1949,405,265,2,Average service
1950,1950,512,6,2,Driver was polite
1951,1951,872,317,3,Very comfortable
1952,1952,704,37,1,Very comfortable
1953,1953,919,137,1,Could be better
1954,1954,527,329,5,Average service
1955,1955,547,335,5,Average service
1956,1956,401,343,4,Great ride
1957,1957,299,54,1,Great ride
1958,1958,940,427,1,Could be better
1959,1959,86,47,4,Great ride
1960,1960,952,426,3,Great ride
1961,1961,689,115,3,Good experience
1962,1962,628,215,4,Great ride
1963,1963,451,405,1,Good experience
1964,1964,557,49,4,Great ride
1965,1965,912,467,1,Good experience
1966,1966,109,207,4,Driver was polite
1967,1967,400,404,2,Very comfortable
1968,1968,333,113,3,Great ride
1969,1969,149,209,4,Great ride
1970,1970,606,16,4,Very comfortable
1971,1971,696,68,4,Could be better
1972,1972,722,143,2,Could be better
1973,1973,181,411,5,Very comfortable
1974,1974,616,469,2,Could be better
1975,1975,438,65,1,Good experience
1976,1976,522,33,1,Good experience
1977,1977,751,181,3,Driver was polite
1978,1978,867,485,5,Could be better
1979,1979,576,127,1,Driver was polite
1980,1980,762,346,4,Good experience
1981,1981,8,489,5,Average service
1982,1982,581,139,5,Great ride
1983,1983,670,105,1,Driver was polite
1984,1984,676,22,5,Average service
1985,1985,562,216,1,Good experience
1986,1986,60,320,3,Good experience
1987,1987,810,97,3,Very comfortable
1988,1988,953,147,5,Driver was polite
1989,1989,103,2,5,Very comfortable
1990,1990,616,73,3,Great ride
1991,1991,438,177,5,Average service
1992,1992,455,19,1,Could be better
1993,1993,509,163,2,Good experience
1994,1994,1,233,4,Good experience
1995,1995,71,243,2,Good experience
1996,1996,189,402,5,Driver was polite
1997,1997,592,470,3,Great ride
1998,1998,701,166,5,Good experience
1999,1999,234,161,5,Could be better
2000,2000,243,475,1,Driver was polite
2001,2001,959,440,3,Good experience
2002,2002,371,407,4,Good experience
2003,2003,203,300,1,Great ride
2004,2004,48,498,5,Could be better
2005,2005,582,187,5,Very comfortable
2006,2006,862,266,2,Great ride
2007,2007,382,231,5,Great ride
2008,2008,247,476,3,Very comfortable
2009,2009,514,166,3,Average service
2010,2010,186,438,3,Good experience
2011,2011,652,466,1,Good experience
2012,2012,984,58,5,Could be better
2013,2013,926,243,3,Driver was polite
2014,2014,694,131,5,Driver was polite
2015,2015,191,472,3,Average service
2016,2016,538,258,5,Average service
2017,2017,117,166,3,Great ride
2018,2018,410,118,2,Great ride
2019,2019,737,324,5,Driver was polite
2020,2020,276,328,4,Great ride
2021,2021,974,375,1,Good experience
2022,2022,401,340,3,Driver was polite
2023,2023,481,484,2,Could be better
2024,2024,400,161,1,Average service
2025,2025,957,120,1,Very comfortable
2026,2026,564,231,2,Could be better
2027,2027,390,103,3,Good experience
2028,2028,445,457,5,Average service
2029,2029,913,366,5,Average service
2030,2030,463,431,1,Could be better
2031,2031,604,233,5,Could be better
2032,2032,951,349,2,Good experience
2033,2033,539,382,1,Could be better
2034,2034,770,411,5,Good experience
2035,2035,481,298,1,Great ride
2036,2036,705,217,4,Good experience
2037,2037,261,111,4,Could be better
2038,2038,401,334,5,Good experience
2039,2039,993,392,3,Very comfortable
2040,2040,434,11,4,Good experience
2041,2041,825,318,3,Driver was polite
2042,2042,538,91,4,Average service
2043,2043,524,344,1,Very comfortable
2044,2044,181,257,1,Very comfortable
2045,2045,590,445,4,Great ride
2046,2046,734,113,5,Good experience
2047,2047,318,241,2,Driver was polite
2048,2048,877,496,4,Very comfortable
2049,2049,348,162,5,Great ride
2050,2050,955,244,2,Average service
2051,2051,947,171,5,Could be better
2052,2052,62,298,1,Very comfortable
2053,2053,832,101,5,Good experience
2054,2054,606,289,1,Average service
2055,2055,856,386,4,Could be better
2056,2056,856,54,4,Average service
2057,2057,358,431,3,Very comfortable
2058,2058,522,267,2,Driver was polite
2059,2059,669,255,2,Great ride
2060,2060,616,277,3,Great ride
2061,2061,132,293,5,Average service
2062,2062,738,258,5,Could be better
2063,2063,678,363,5,Good experience
2064,2064,190,420,3,Very comfortable
2065,2065,478,338,3,Good experience
2066,2066,437,347,5,Good experience
2067,2067,645,487,2,Good experience
2068,2068,320,474,4,Very comfortable
2069,2069,761,430,3,Driver was polite
2070,2070,948,259,4,Good experience
2071,2071,259,9,5,Good experience
2072,2072,355,342,5,Very comfortable
2073,2073,842,424,1,Driver was polite
2074,2074,833,219,3,Average service
2075,2075,882,7,5,Average service
2076,2076,158,25,2,Average service
2077,2077,899,53,3,Great ride
2078,2078,565,390,3,Could be better
2079,2079,331,363,5,Could be better
2080,2080,312,105,3,Driver was polite
2081,2081,985,17,4,Great ride
2082,2082,264,484,3,Good experience
2083,2083,927,484,2,Great ride
2084,2084,889,138,1,Great ride
2085,2085,357,209,1,Very comfortable
2086,2086,872,159,3,Average service
2087,2087,90,123,4,Very comfortable
2088,2088,403,459,5,Good experience
2089,2089,352,41,2,Very comfortable
2090,2090,93,402,5,Very comfortable
2091,2091,58,492,4,Great ride
2092,2092,142,166,2,Great ride
2093,2093,312,198,4,Driver was polite
2094,2094,992,298,2,Very comfortable
2095,2095,518,120,3,Good experience
2096,2096,504,84,4,Good experience
2097,2097,598,475,2,Very comfortable
2098,2098,397,56,4,Great ride
2099,2099,921,37,2,Great ride
2100,2100,765,248,4,Great ride
2101,2101,872,485,1,Great ride
2102,2102,755,345,4,Very comfortable
2103,2103,74,102,5,Good experience
2104,2104,803,329,3,Could be better
2105,2105,603,432,2,Very comfortable
2106,2106,224,147,5,Very comfortable
2107,2107,946,377,3,Could be better
2108,2108,160,398,5,Driver was polite
2109,2109,795,99,4,Driver was polite
2110,2110,439,458,4,Average service
2111,2111,436,218,5,Driver was polite
2112,2112,874,88,4,Could be better
2113,2113,801,50,2,Driver was polite
2114,2114,137,74,3,Great ride
2115,2115,867,443,4,Great ride
2116,2116,127,182,4,Good experience
2117,2117,644,412,1,Good experience
2118,2118,143,165,5,Could be better
2119,2119,577,66,3,Could be better
2120,2120,913,160,4,Driver was polite
2121,2121,715,330,1,Driver was polite
2122,2122,372,21,1,Very comfortable
2123,2123,111,398,5,Driver was polite
2124,2124,652,213,2,Could be better
2125,2125,580,386,3,Could be better
2126,2126,518,152,3,Very comfortable
2127,2127,626,468,5,Great ride
2128,2128,951,387,5,Driver was polite
2129,2129,697,336,4,Very comfortable
2130,2130,927,461,1,Great ride
2131,2131,806,433,3,Great ride
2132,2132,697,83,2,Driver was polite
2133,2133,212,37,3,Good experience
2134,2134,70,367,2,Average service
2135,2135,63,300,5,Very comfortable
2136,2136,492,403,1,Great ride
2137,2137,643,24,5,Very comfortable
2138,2138,258,135,5,Great ride
2139,2139,76,240,2,Very comfortable
2140,2140,917,25,1,Could be better
2141,2141,785,196,3,Very comfortable
2142,2142,28,208,5,Very comfortable
2143,2143,677,277,3,Average service
2144,2144,962,424,4,Could be better
2145,2145,382,261,4,Great ride
2146,2146,110,313,5,Good experience
2147,2147,149,16,3,Great ride
2148,2148,23,123,1,Driver was polite
2149,2149,468,117,4,Great ride
2150,2150,248,220,1,Average service
2151,2151,227,49,2,Average service
2152,2152,401,346,1,Very comfortable
2153,2153,959,301,4,Could be better
2154,2154,936,2,5,Great ride
2155,2155,981,219,2,Could be better
2156,2156,126,467,1,Could be better
2157,2157,87,184,5,Very comfortable
2158,2158,640,329,5,Could be better
2159,2159,1000,174,4,Driver was polite
2160,2160,680,234,1,Could be better
2161,2161,512,106,3,Good experience
2162,2162,753,475,3,Good experience
2163,2163,122,62,4,Driver was polite
2164,2164,468,190,5,Great ride
2165,2165,422,21,3,Great ride
2166,2166,580,375,3,Could be better
2167,2167,676,458,1,Very comfortable
2168,2168,178,223,2,Great ride
2169,2169,952,14,2,Driver was polite
2170,2170,3,482,1,Driver was polite
2171,2171,595,222,2,Driver was polite
2172,2172,399,27,2,Very comfortable
2173,2173,995,53,1,Good experience
2174,2174,572,384,2,Could be better
2175,2175,117,184,5,Driver was polite
2176,2176,678,233,2,Driver was polite
2177,2177,637,289,2,Very comfortable
2178,2178,69,475,1,Average service
2179,2179,896,314,2,Could be better
2180,2180,725,402,4,Average service
2181,2181,536,379,1,Driver was polite
2182,2182,607,446,2,Driver was polite
2183,2183,501,15,1,Driver was polite
2184,2184,485,361,1,Could be better
2185,2185,859,484,3,Average service
2186,2186,447,178,4,Good experience
2187,2187,563,284,5,Great ride
2188,2188,354,389,4,Great ride
2189,2189,931,157,4,Could be better
2190,2190,949,222,1,Very comfortable
2191,2191,213,112,1,Great ride
2192,2192,391,235,2,Average service
2193,2193,355,126,4,Great ride
2194,2194,209,3,4,Could be better
2195,2195,281,25,5,Could be better
2196,2196,416,186,5,Very comfortable
2197,2197,679,35,3,Average service
2198,2198,796,434,1,Driver was polite
2199,2199,898,294,2,Could be better
2200,2200,882,48,5,Average service
2201,2201,151,143,2,Very comfortable
2202,2202,488,370,2,Average service
2203,2203,138,426,3,Very comfortable
2204,2204,202,208,1,Average service
2205,2205,607,353,1,Driver was polite
2206,2206,532,166,4,Very comfortable
2207,2207,934,118,3,Good experience
2208,2208,716,384,1,Could be better
2209,2209,53,240,5,Good experience
2210,2210,725,80,4,Great ride
2211,2211,644,189,5,Very comfortable
2212,2212,492,357,3,Driver was polite
2213,2213,498,338,5,Driver was polite
2214,2214,846,62,5,Average service
2215,2215,836,246,5,Average service
2216,2216,361,279,1,Good experience
2217,2217,406,340,2,Very comfortable
2218,2218,306,4,4,Great ride
2219,2219,241,214,3,Very comfortable
2220,2220,809,242,5,Could be better
2221,2221,252,148,5,Average service
2222,2222,652,201,3,Great ride
2223,2223,286,27,3,Average service
2224,2224,318,471,3,Good experience
2225,2225,458,181,4,Great ride
2226,2226,660,1,4,Could be better
2227,2227,948,442,4,Driver was polite
2228,2228,173,153,2,Great ride
2229,2229,567,148,2,Driver was polite
2230,2230,89,218,4,Good experience
2231,2231,458,42,5,Driver was polite
2232,2232,330,128,3,Great ride
2233,2233,423,386,2,Could be better
2234,2234,237,416,4,Driver was polite
2235,2235,37,426,2,Average service
2236,2236,704,485,2,Great ride
2237,2237,307,405,4,Average service
2238,2238,574,162,4,Great ride
2239,2239,550,439,1,Could be better
2240,2240,565,218,3,Could be better
2241,2241,791,494,4,Very comfortable
2242,2242,610,1,4,Driver was polite
2243,2243,483,473,3,Good experience
2244,2244,973,333,1,Could be better
2245,2245,705,148,4,Very comfortable
2246,2246,889,208,2,Average service
2247,2247,399,387,5,Driver was polite
2248,2248,318,304,1,Average service
2249,2249,792,51,1,Great ride
2250,2250,740,29,2,Average service
2251,2251,362,5,2,Very comfortable
2252,2252,779,251,3,Average service
2253,2253,818,456,2,Very comfortable
2254,2254,699,223,1,Could be better
2255,2255,129,484,3,Could be better
2256,2256,499,490,5,Could be better
2257,2257,678,349,3,Could be better
2258,2258,940,8,5,Could be better
2259,2259,911,85,2,Very comfortable
2260,2260,792,358,5,Great ride
2261,2261,544,450,1,Good experience
2262,2262,382,298,2,Driver was polite
2263,2263,955,86,1,Average service
2264,2264,948,225,4,Very comfortable
2265,2265,242,323,5,Average service
2266,2266,692,443,4,Great ride
2267,2267,121,336,2,Very comfortable
2268,2268,95,12,4,Average service
2269,2269,844,350,1,Driver was polite
2270,2270,515,155,2,Driver was polite
2271,2271,147,21,4,Could be better
2272,2272,505,163,2,Good experience
2273,2273,746,209,3,Very comfortable
2274,2274,305,304,1,Good experience
2275,2275,812,318,5,Great ride
2276,2276,411,448,4,Very comfortable
2277,2277,602,233,5,Average service
2278,2278,928,312,2,Very comfortable
2279,2279,206,139,1,Could be better
2280,2280,256,269,3,Very comfortable
2281,2281,271,253,1,Average service
2282,2282,763,110,3,Could be better
2283,2283,290,183,2,Very comfortable
2284,2284,160,437,2,Good experience
2285,2285,378,243,1,Average service
2286,2286,414,310,5,Very comfortable
2287,2287,421,418,4,Good experience
2288,2288,300,81,3,Driver was polite
2289,2289,824,87,1,Average service
2290,2290,443,320,1,Driver was polite
2291,2291,885,48,5,Could be better
2292,2292,838,110,3,Could be better
2293,2293,65,101,1,Could be better
2294,2294,414,466,5,Could be better
2295,2295,608,113,4,Very comfortable
2296,2296,509,293,5,Driver was polite
2297,2297,29,100,5,Great ride
2298,2298,13,400,4,Great ride
2299,2299,818,340,3,Could be better
2300,2300,617,3,4,Very comfortable
2301,2301,159,128,5,Average service
2302,2302,297,488,5,Great ride
2303,2303,659,323,1,Average service
2304,2304,810,327,2,Could be better
2305,2305,698,21,2,Very comfortable
2306,2306,485,249,3,Average service
2307,2307,734,33,4,Very comfortable
2308,2308,72,491,1,Very comfortable
2309,2309,841,1,2,Average service
2310,2310,764,428,2,Driver was polite
2311,2311,282,209,1,Driver was polite
2312,2312,174,300,4,Very comfortable
2313,2313,842,94,5,Great ride
2314,2314,19,291,2,Great ride
2315,2315,372,483,1,Driver was polite
2316,2316,937,462,5,Average service
2317,2317,82,111,1,Good experience
2318,2318,454,329,3,Average service
2319,2319,958,138,1,Average service
2320,2320,584,219,2,Driver was polite
2321,2321,216,195,4,Very comfortable
2322,2322,602,102,3,Very comfortable
2323,2323,442,196,3,Could be better
2324,2324,563,188,2,Very comfortable
2325,2325,380,50,2,Could be better
2326,2326,163,249,2,Average service
2327,2327,747,84,5,Very comfortable
2328,2328,941,105,2,Driver was polite
2329,2329,244,286,2,Very comfortable
2330,2330,310,383,5,Great ride
2331,2331,257,342,3,Great ride
2332,2332,285,329,4,Could be better
2333,2333,804,308,3,Great ride
2334,2334,320,187,4,Average service
2335,2335,489,441,3,Very comfortable
2336,2336,351,63,3,Good experience
2337,2337,408,74,4,Good experience
2338,2338,679,96,5,Good experience
2339,2339,612,228,2,Average service
2340,2340,713,4,4,Very comfortable
2341,2341,916,31,5,Great ride
2342,2342,121,59,4,Good experience
2343,2343,685,266,5,Good experience
2344,2344,755,25,5,Great ride
2345,2345,124,444,2,Average service
2346,2346,915,342,5,Great ride
2347,2347,477,459,1,Very comfortable
2348,2348,327,218,2,Great ride
2349,2349,675,156,4,Driver was polite
2350,2350,214,456,3,Good experience
2351,2351,965,171,4,Average service
2352,2352,920,397,3,Very comfortable
2353,2353,97,228,2,Great ride
2354,2354,316,144,2,Driver was polite
2355,2355,15,266,5,Could be better
2356,2356,342,125,4,Average service
2357,2357,6,364,3,Could be better
2358,2358,748,348,2,Average service
2359,2359,279,333,1,Very comfortable
2360,2360,405,136,4,Great ride
2361,2361,797,466,3,Good experience
2362,2362,629,32,1,Very comfortable
2363,2363,439,360,4,Good experience
2364,2364,828,463,3,Great ride
2365,2365,8,179,5,Average service
2366,2366,62,90,4,Good experience
2367,2367,725,306,5,Average service
2368,2368,93,51,1,Could be better
2369,2369,196,351,2,Good experience
2370,2370,785,409,1,Good experience
2371,2371,960,125,3,Good experience
2372,2372,193,92,2,Great ride
2373,2373,519,455,3,Average service
2374,2374,181,140,5,Good experience
2375,2375,531,112,3,Very comfortable
2376,2376,58,197,1,Average service
2377,2377,356,445,4,Very comfortable
2378,2378,819,448,4,Driver was polite
2379,2379,773,89,2,Great ride
2380,2380,945,349,3,Great ride
2381,2381,903,200,2,Good experience
2382,2382,235,432,3,Good experience
2383,2383,853,334,1,Could be better
2384,2384,303,98,1,Driver was polite
2385,2385,202,218,5,Could be better
2386,2386,144,50,2,Could be better
2387,2387,102,364,1,Very comfortable
2388,2388,217,243,4,Good experience
2389,2389,453,450,1,Good experience
2390,2390,340,220,4,Average service
2391,2391,400,448,1,Good experience
2392,2392,538,148,3,Driver was polite
2393,2393,676,434,5,Could be better
2394,2394,592,374,1,Good experience
2395,2395,567,85,4,Good experience
2396,2396,97,383,5,Very comfortable
2397,2397,430,284,3,Average service
2398,2398,909,408,5,Average service
2399,2399,326,227,5,Great ride
2400,2400,87,39,2,Average service
2401,2401,208,326,3,Driver was polite
2402,2402,172,258,2,Very comfortable
2403,2403,374,195,2,Average service
2404,2404,327,186,3,Could be better
2405,2405,611,55,4,Great ride
2406,2406,941,28,1,Could be better
2407,2407,470,56,5,Very comfortable
2408,2408,162,133,5,Could be better
2409,2409,528,125,3,Could be better
2410,2410,694,36,3,Great ride
2411,2411,841,172,2,Very comfortable
2412,2412,286,78,5,Great ride
2413,2413,378,105,2,Driver was polite
2414,2414,640,276,4,Very comfortable
2415,2415,782,137,3,Good experience
2416,2416,441,299,2,Could be better
2417,2417,202,397,1,Average service
2418,2418,513,251,1,Good experience
2419,2419,623,222,4,Could be better
2420,2420,890,54,3,Average service
2421,2421,764,384,5,Great ride
2422,2422,715,241,5,Could be better
2423,2423,67,233,3,Driver was polite
2424,2424,214,116,1,Good experience
2425,2425,716,295,3,Could be better
2426,2426,512,340,3,Driver was polite
2427,2427,903,378,4,Good experience
2428,2428,570,351,1,Average service
2429,2429,539,27,3,Great ride
2430,2430,611,110,2,Average service
2431,2431,682,223,5,Average service
2432,2432,5,404,5,Driver was polite
2433,2433,473,475,4,Driver was polite
2434,2434,181,213,1,Good experience
2435,2435,337,12,2,Average service
2436,2436,143,471,4,Driver was polite
2437,2437,341,406,3,Average service
2438,2438,665,203,5,Average service
2439,2439,936,465,5,Driver was polite
2440,2440,611,105,2,Very comfortable
2441,2441,645,199,2,Good experience
2442,2442,887,242,2,Average service
2443,2443,237,498,2,Could be better
2444,2444,563,419,5,Great ride
2445,2445,218,23,1,Could be better
2446,2446,545,238,2,Average service
2447,2447,240,195,2,Average service
2448,2448,864,124,2,Average service
2449,2449,47,331,2,Could be better
2450,2450,623,233,3,Good experience
2451,2451,53,419,2,Could be better
2452,2452,933,320,2,Great ride
2453,2453,533,441,2,Good experience
2454,2454,360,82,4,Good experience
2455,2455,15,154,3,Driver was polite
2456,2456,559,264,5,Average service
2457,2457,33,354,4,Average service
2458,2458,692,284,2,Could be better
2459,2459,898,252,1,Very comfortable
2460,2460,180,51,5,Great ride
2461,2461,2,483,5,Very comfortable
2462,2462,382,309,4,Driver was polite
2463,2463,395,388,4,Could be better
2464,2464,395,402,2,Average service
2465,2465,333,227,2,Driver was polite
2466,2466,126,174,4,Average service
2467,2467,154,484,2,Good experience
2468,2468,353,224,4,Could be better
2469,2469,442,369,3,Good experience
2470,2470,791,435,3,Average service
2471,2471,130,202,3,Could be better
2472,2472,230,24,2,Driver was polite
2473,2473,674,327,1,Good experience
2474,2474,473,200,5,Driver was polite
2475,2475,581,193,2,Good experience
2476,2476,201,495,2,Very comfortable
2477,2477,412,301,3,Very comfortable
2478,2478,818,264,5,Great ride
2479,2479,358,267,3,Average service
2480,2480,778,28,5,Great ride
2481,2481,389,434,2,Good experience
2482,2482,655,236,4,Driver was polite
2483,2483,244,158,3,Average service
2484,2484,503,425,1,Average service
2485,2485,281,497,5,Very comfortable
2486,2486,521,132,1,Very comfortable
2487,2487,824,154,2,Great ride
2488,2488,628,383,3,Good experience
2489,2489,597,120,2,Good experience
2490,2490,71,20,2,Could be better
2491,2491,590,193,3,Could be better
2492,2492,220,185,5,Average service
2493,2493,967,231,4,Very comfortable
2494,2494,462,78,2,Could be better
2495,2495,109,128,3,Driver was polite
2496,2496,446,65,1,Great ride
2497,2497,620,147,4,Very comfortable
2498,2498,394,75,4,Very comfortable
2499,2499,447,463,4,Good experience
2500,2500,341,437,1,Could be better
2501,2501,513,217,4,Great ride
2502,2502,3,278,3,Very comfortable
2503,2503,456,490,2,Could be better
2504,2504,875,222,3,Very comfortable
2505,2505,400,307,2,Good experience
2506,2506,878,136,1,Good experience
2507,2507,57,227,5,Driver was polite
2508,2508,606,352,3,Good experience
