payment_id,trip_id,amount,payment_method,payment_status,payment_time
2690,2690,381.3,Cash,SUCCESS,2026-06-05 22:41:47
2691,2691,468.74,Card,SUCCESS,2026-04-15 08:28:13
2692,2692,140.88,UPI,SUCCESS,2026-04-22 15:04:33
2693,2693,317.45,Cash,SUCCESS,2026-01-13 11:44:02
2694,2694,40.13,Card,SUCCESS,2025-12-14 19:42:16
2695,2695,206.86,Cash,SUCCESS,2026-02-27 15:01:45
2696,2696,326.94,Cash,FAILED,2025-11-30 15:40:46
2697,2697,319.12,Cash,SUCCESS,2026-02-15 10:21:56
2698,2698,410.1,Cash,SUCCESS,2026-01-14 18:13:04
2699,2699,63.34,UPI,SUCCESS,2026-03-19 20:12:18
2700,2700,268.77,Card,SUCCESS,2025-10-25 15:38:51
2701,2701,239.45,Cash,SUCCESS,2026-03-23 17:57:07
2702,2702,169.69,Cash,SUCCESS,2026-06-16 22:31:04
2703,2703,437.49,Cash,SUCCESS,2025-11-09 11:06:53
2704,2704,78.93,Card,SUCCESS,2026-07-06 03:51:36
2705,2705,424.71,UPI,SUCCESS,2025-11-06 06:03:17
2706,2706,397.29,Cash,FAILED,2025-10-17 00:44:02
2707,2707,131.53,UPI,SUCCESS,2025-09-13 16:46:52
2708,2708,208.16,Card,SUCCESS,2026-04-17 21:51:23
2709,2709,423.36,UPI,SUCCESS,2026-05-22 07:30:19
2710,2710,176.94,Card,FAILED,2026-03-19 18:25:45
2711,2711,356.82,UPI,SUCCESS,2025-10-02 04:51:25
2712,2712,376.94,UPI,SUCCESS,2026-06-30 05:13:58
2713,2713,615.25,Cash,SUCCESS,2026-06-12 13:26:35
2714,2714,717.7,Cash,SUCCESS,2026-06-23 04:17:43
2715,2715,218.68,UPI,FAILED,2026-07-20 20:04:36
2716,2716,517.8,Card,FAILED,2026-06-22 19:27:36
2717,2717,292.61,UPI,FAILED,2026-04-14 10:12:01
2718,2718,434.56,UPI,SUCCESS,2025-09-19 11:51:57
2719,2719,506.47,Cash,SUCCESS,2025-12-25 19:54:58
2720,2720,121.47,UPI,FAILED,2026-02-02 18:36:46
2721,2721,309.72,Cash,FAILED,2025-10-07 17:46:54
2722,2722,433.94,Card,SUCCESS,2026-02-18 00:31:02
2723,2723,373.28,Card,FAILED,2025-12-04 19:15:47
2724,2724,101.32,Card,SUCCESS,2025-11-22 16:34:31
2725,2725,441.45,Cash,SUCCESS,2026-07-20 16:53:23
2726,2726,99.5,Cash,SUCCESS,2025-09-09 16:17:09
2727,2727,114.16,Cash,FAILED,2026-05-16 11:23:04
2728,2728,213.93,Cash,FAILED,2025-11-18 08:43:54
2729,2729,113.46,Card,SUCCESS,2026-02-02 16:27:44
2730,2730,174.33,UPI,SUCCESS,2025-08-25 19:08:41
2731,2731,191.23,Cash,SUCCESS,2025-08-22 00:06:28
2732,2732,623.89,UPI,SUCCESS,2025-12-24 21:14:10
2733,2733,298.44,Card,SUCCESS,2026-04-19 03:18:24
2734,2734,225.04,UPI,FAILED,2026-06-14 21:48:15
2735,2735,511.26,Cash,SUCCESS,2025-09-29 01:32:12
2736,2736,375.16,Cash,SUCCESS,2026-07-12 14:38:29
2737,2737,272.5,Card,SUCCESS,2026-01-17 11:13:46
2738,2738,52.52,Cash,SUCCESS,2026-05-26 17:45:04
2739,2739,131.12,Cash,SUCCESS,2025-11-18 18:25:09
2740,2740,247.26,UPI,SUCCESS,2026-02-28 11:58:45
2741,2741,186.84,UPI,SUCCESS,2025-10-07 15:37:25
2742,2742,212.4,UPI,FAILED,2026-05-15 10:36:16
2743,2743,204.88,UPI,SUCCESS,2025-12-23 04:04:29
2744,2744,291.13,Cash,SUCCESS,2026-04-04 13:14:42
2745,2745,480.19,Cash,SUCCESS,2026-05-09 13:43:33
2746,2746,486.31,UPI,SUCCESS,2026-05-02 03:34:26
2747,2747,661.09,UPI,FAILED,2026-03-17 21:12:00
2748,2748,241.32,Cash,SUCCESS,2025-11-13 01:14:05
2749,2749,62.44,UPI,SUCCESS,2026-06-27 16:30:03
2750,2750,453.21,Card,FAILED,2025-12-21 10:15:34
2751,2751,500.23,Cash,SUCCESS,2026-03-10 17:02:07
2752,2752,347.19,Card,FAILED,2026-05-25 20:06:13
2753,2753,463.59,Card,SUCCESS,2025-11-24 12:59:14
2754,2754,471.99,Cash,SUCCESS,2025-12-16 17:49:00
2755,2755,221.61,Card,FAILED,2025-12-16 23:37:16
2756,2756,43.82,Cash,SUCCESS,2026-04-08 02:00:14
2757,2757,329.22,Cash,SUCCESS,2026-05-27 14:49:06
2758,2758,562.15,UPI,SUCCESS,2026-04-28 03:25:44
2759,2759,229.8,Card,FAILED,2026-03-19 08:44:56
2760,2760,200.04,Card,SUCCESS,2026-03-13 20:52:33
2761,2761,121.43,Cash,SUCCESS,2025-10-08 05:08:15
2762,2762,157.54,Card,SUCCESS,2025-10-31 18:41:35
2763,2763,488.22,Card,SUCCESS,2025-11-05 17:31:36
2764,2764,252.37,Cash,SUCCESS,2025-11-12 14:24:10
2765,2765,184.88,Card,SUCCESS,2025-10-27 16:30:53
2766,2766,618.19,UPI,SUCCESS,2026-05-15 17:13:29
2767,2767,393.26,Cash,SUCCESS,2025-08-09 14:12:25
2768,2768,357.64,Cash,SUCCESS,2026-06-13 02:30:31
2769,2769,412.32,Card,FAILED,2026-03-13 21:43:08
2770,2770,282.15,Cash,SUCCESS,2025-10-10 16:41:23
2771,2771,143.24,Card,FAILED,2025-11-12 16:39:51
2772,2772,180.39,UPI,SUCCESS,2026-05-29 15:34:33
2773,2773,283.0,Cash,SUCCESS,2026-04-08 19:35:56
2774,2774,63.18,Cash,SUCCESS,2026-06-11 21:46:16
2775,2775,133.71,Card,FAILED,2026-06-11 00:13:08
2776,2776,433.16,Card,SUCCESS,2025-08-11 17:20:16
2777,2777,179.32,UPI,SUCCESS,2026-04-21 04:42:39
2778,2778,157.77,Card,FAILED,2026-04-22 04:16:14
2779,2779,362.6,UPI,SUCCESS,2025-11-13 13:41:47
2780,2780,350.07,Card,SUCCESS,2026-01-08 22:48:07
2781,2781,73.54,Card,SUCCESS,2026-03-27 23:02:09
2782,2782,260.07,Cash,SUCCESS,2026-06-25 23:53:45
2783,2783,469.57,Cash,FAILED,2025-11-24 01:47:45
2784,2784,310.18,UPI,SUCCESS,2025-12-13 20:42:26
2785,2785,605.52,Cash,SUCCESS,2026-05-21 20:15:48
2786,2786,38.01,Cash,FAILED,2025-11-06 04:33:57
2787,2787,316.27,UPI,SUCCESS,2026-02-18 11:31:19
2788,2788,123.5,UPI,SUCCESS,2026-01-01 19:03:27
2789,2789,566.89,UPI,FAILED,2026-06-08 01:59:27
2790,2790,371.9,Card,SUCCESS,2026-01-31 03:09:59
2791,2791,303.07,UPI,SUCCESS,2026-05-01 12:53:16
2792,2792,247.82,Card,SUCCESS,2025-08-03 18:28:59
2793,2793,414.3,UPI,SUCCESS,2026-01-21 03:54:58
2794,2794,238.4,UPI,SUCCESS,2025-10-17 04:56:21
2795,2795,195.5,Card,SUCCESS,2025-07-25 06:07:49
2796,2796,67.95,Card,FAILED,2025-10-01 09:44:23
2797,2797,412.0,Card,SUCCESS,2025-12-30 22:21:35
2798,2798,275.84,Cash,SUCCESS,2025-09-01 05:09:51
2799,2799,146.47,Card,SUCCESS,2025-12-20 12:43:59
2800,2800,221.68,Card,FAILED,2025-07-24 09:07:44
2801,2801,280.79,UPI,FAILED,2026-04-19 12:42:55
2802,2802,576.78,UPI,SUCCESS,2025-09-13 03:38:18
2803,2803,197.29,Card,FAILED,2026-05-30 17:10:30
2804,2804,84.25,Cash,SUCCESS,2026-05-26 02:15:44
2805,2805,203.26,Cash,SUCCESS,2026-02-22 02:27:33
2806,2806,107.32,Card,SUCCESS,2025-09-08 23:47:11
2807,2807,246.86,UPI,SUCCESS,2025-11-06 17:55:52
2808,2808,207.82,Cash,SUCCESS,2026-01-15 08:41:44
2809,2809,587.63,UPI,SUCCESS,2025-07-23 21:36:08
2810,2810,222.28,Cash,FAILED,2026-01-23 09:37:04
2811,2811,172.24,Cash,FAILED,2026-02-16 19:50:21
2812,2812,327.22,UPI,FAILED,2026-02-05 14:10:38
2813,2813,265.75,Cash,SUCCESS,2026-03-05 06:44:28
2814,2814,423.78,Cash,SUCCESS,2026-04-20 02:39:45
2815,2815,495.35,Card,SUCCESS,2026-01-31 23:13:21
2816,2816,316.89,Cash,SUCCESS,2025-09-01 05:27:03
2817,2817,146.72,UPI,FAILED,2026-01-07 13:54:00
2818,2818,271.5,UPI,SUCCESS,2025-08-15 06:38:06
2819,2819,348.03,UPI,SUCCESS,2026-04-20 22:50:00
2820,2820,228.42,UPI,SUCCESS,2025-09-06 01:41:25
2821,2821,75.3,Card,FAILED,2026-07-11 05:41:40
2822,2822,400.4,Card,SUCCESS,2026-01-25 02:10:01
2823,2823,593.72,UPI,SUCCESS,2026-06-16 10:37:55
2824,2824,236.63,Card,SUCCESS,2026-07-16 18:46:02
2825,2825,564.47,UPI,SUCCESS,2026-02-15 07:06:59
2826,2826,429.66,Card,SUCCESS,2025-09-05 08:04:42
2827,2827,382.11,Card,FAILED,2025-09-16 23:31:48
2828,2828,712.3,Cash,SUCCESS,2026-01-21 23:41:49
2829,2829,369.49,UPI,SUCCESS,2026-01-24 06:04:25
2830,2830,499.41,Card,SUCCESS,2025-10-02 05:16:12
2831,2831,388.03,Cash,SUCCESS,2025-08-13 11:36:52
2832,2832,424.18,Cash,SUCCESS,2026-03-24 04:43:48
2833,2833,327.95,Cash,SUCCESS,2025-12-11 03:39:36
2834,2834,406.53,UPI,SUCCESS,2026-04-18 14:46:16
2835,2835,244.85,UPI,SUCCESS,2026-01-17 22:59:18
2836,2836,157.51,Card,SUCCESS,2026-04-06 19:02:44
2837,2837,310.57,Card,SUCCESS,2026-03-26 16:07:25
2838,2838,87.43,Card,SUCCESS,2026-05-24 13:15:08
2839,2839,597.26,Cash,SUCCESS,2026-07-15 07:03:53
2840,2840,500.12,UPI,FAILED,2025-10-30 18:40:46
2841,2841,271.92,Cash,SUCCESS,2025-09-01 10:06:10
2842,2842,88.01,Card,FAILED,2025-07-30 09:55:39
2843,2843,582.16,Cash,SUCCESS,2026-05-20 05:22:08
2844,2844,323.29,Cash,SUCCESS,2025-11-20 13:42:56
2845,2845,133.61,Card,FAILED,2026-06-13 08:49:37
2846,2846,293.61,UPI,SUCCESS,2025-11-02 03:32:31
2847,2847,440.09,Cash,SUCCESS,2026-02-10 13:09:22
2848,2848,573.12,Card,SUCCESS,2026-01-12 05:18:19
2849,2849,461.89,UPI,SUCCESS,2026-06-06 18:57:42
2850,2850,413.44,Card,SUCCESS,2026-05-25 15:44:34
2851,2851,289.87,Cash,FAILED,2025-09-27 08:07:50
2852,2852,110.81,Card,FAILED,2026-03-19 17:31:09
2853,2853,283.12,Cash,SUCCESS,2025-08-23 01:34:16
2854,2854,343.8,Card,SUCCESS,2026-02-04 04:46:20
2855,2855,221.56,Cash,SUCCESS,2025-10-22 03:02:54
2856,2856,395.89,Cash,FAILED,2026-01-17 13:16:12
2857,2857,236.35,Cash,SUCCESS,2026-06-13 00:43:50
2858,2858,181.42,UPI,FAILED,2026-06-10 07:11:23
2859,2859,460.47,Cash,SUCCESS,2026-02-08 08:59:52
2860,2860,237.48,UPI,SUCCESS,2026-03-21 05:09:48
2861,2861,321.99,UPI,SUCCESS,2025-10-28 21:06:04
2862,2862,73.86,UPI,FAILED,2026-01-24 13:50:59
2863,2863,538.16,Card,SUCCESS,2026-05-14 05:37:22
2864,2864,344.93,Cash,SUCCESS,2026-01-14 21:12:37
2865,2865,276.69,Cash,SUCCESS,2025-12-30 16:24:52
2866,2866,310.71,Cash,FAILED,2025-10-05 22:02:01
2867,2867,518.07,UPI,SUCCESS,2026-03-03 12:05:28
2868,2868,370.6,Card,FAILED,2026-05-04 02:52:04
2869,2869,586.85,Cash,SUCCESS,2026-06-30 04:42:56
2870,2870,215.66,UPI,SUCCESS,2025-08-19 23:15:23
2871,2871,376.81,Cash,SUCCESS,2025-07-29 01:32:48
2872,2872,306.98,Cash,SUCCESS,2026-05-03 01:46:21
2873,2873,115.41,UPI,SUCCESS,2026-06-06 19:14:31
2874,2874,296.41,Card,SUCCESS,2025-08-23 15:19:09
2875,2875,291.41,Card,FAILED,2025-09-28 04:38:47
2876,2876,77.34,UPI,SUCCESS,2026-06-28 06:33:32
2877,2877,461.5,Card,SUCCESS,2025-10-31 06:02:28
2878,2878,171.43,Cash,SUCCESS,2026-07-08 07:10:41
2879,2879,427.94,Cash,SUCCESS,2026-01-07 13:41:50
2880,2880,338.56,UPI,SUCCESS,2025-12-31 19:08:55
2881,2881,81.77,Cash,SUCCESS,2026-02-23 00:57:05
2882,2882,351.28,UPI,SUCCESS,2026-02-25 15:24:34
2883,2883,300.5,Card,SUCCESS,2025-10-15 20:24:30
2884,2884,405.89,Cash,SUCCESS,2026-01-15 03:24:23
2885,2885,236.52,Cash,SUCCESS,2025-12-30 15:41:18
2886,2886,189.76,Card,FAILED,2026-06-24 18:33:29
2887,2887,59.98,Cash,SUCCESS,2026-03-23 21:53:44
2888,2888,465.19,Cash,SUCCESS,2025-08-03 05:35:02
2889,2889,232.29,Card,SUCCESS,2025-11-10 21:15:02
2890,2890,698.92,Card,FAILED,2026-04-18 17:39:22
2891,2891,445.22,Cash,SUCCESS,2026-03-06 08:52:14
2892,2892,390.67,Card,SUCCESS,2026-02-01 11:24:53
2893,2893,212.27,UPI,FAILED,2026-04-24 07:03:12
2894,2894,380.54,Card,FAILED,2026-06-25 13:54:05
2895,2895,66.3,UPI,SUCCESS,2026-02-22 12:51:44
2896,2896,621.19,UPI,SUCCESS,2025-12-25 09:23:12
2897,2897,321.77,Card,SUCCESS,2026-04-29 02:33:17
2898,2898,515.72,Cash,SUCCESS,2026-01-24 01:21:16
2899,2899,148.34,UPI,FAILED,2025-10-11 18:00:26
2900,2900,45.18,Card,FAILED,2025-08-14 22:34:20
2901,2901,501.28,UPI,SUCCESS,2026-05-25 08:46:48
2902,2902,320.06,Card,FAILED,2025-12-14 05:11:42
2903,2903,158.62,UPI,SUCCESS,2026-07-08 22:20:57
2904,2904,328.41,Card,FAILED,2025-12-27 05:30:46
2905,2905,224.22,Cash,SUCCESS,2026-03-29 13:16:00
2906,2906,337.08,UPI,SUCCESS,2025-12-27 02:02:42
2907,2907,536.47,Card,SUCCESS,2026-06-17 05:02:03
2908,2908,46.24,Cash,SUCCESS,2026-03-19 13:35:13
2909,2909,215.72,UPI,SUCCESS,2025-10-09 04:03:54
2910,2910,126.79,Card,SUCCESS,2026-02-13 16:50:56
2911,2911,248.82,UPI,FAILED,2026-02-22 01:14:23
2912,2912,269.1,UPI,SUCCESS,2026-07-03 11:22:28
2913,2913,249.42,Card,FAILED,2026-02-27 19:23:37
2914,2914,224.86,UPI,FAILED,2025-12-06 14:16:59
2915,2915,470.7,UPI,SUCCESS,2025-11-26 12:42:13
2916,2916,422.36,Cash,SUCCESS,2025-07-30 12:05:27
2917,2917,564.55,Card,FAILED,2026-02-01 15:03:25
2918,2918,167.57,Cash,SUCCESS,2025-12-22 22:29:32
2919,2919,523.3,UPI,FAILED,2025-11-08 18:20:31
2920,2920,315.54,UPI,FAILED,2026-05-22 00:25:19
2921,2921,169.31,Card,SUCCESS,2025-09-18 13:29:34
2922,2922,663.27,Card,SUCCESS,2025-09-22 00:46:11
2923,2923,57.84,UPI,SUCCESS,2026-05-29 15:54:57
2924,2924,43.4,Cash,SUCCESS,2025-09-14 23:16:14
2925,2925,330.08,Card,SUCCESS,2025-11-26 19:42:33
2926,2926,215.63,Card,SUCCESS,2025-08-23 12:08:07
2927,2927,225.27,Cash,SUCCESS,2026-05-13 08:34:55
2928,2928,155.01,UPI,FAILED,2025-10-08 21:55:48
2929,2929,469.44,Cash,FAILED,2026-01-27 13:13:48
2930,2930,434.51,Card,FAILED,2026-05-28 12:09:49
2931,2931,452.82,UPI,SUCCESS,2026-04-15 23:45:52
2932,2932,505.7,Card,SUCCESS,2026-05-08 02:07:54
2933,2933,160.51,Cash,SUCCESS,2026-06-16 01:00:29
2934,2934,167.43,Card,SUCCESS,2026-03-21 10:08:44
2935,2935,540.33,Cash,SUCCESS,2025-12-15 02:43:17
2936,2936,53.55,UPI,FAILED,2025-07-29 22:46:14
2937,2937,404.46,Card,SUCCESS,2025-09-15 08:32:38
2938,2938,608.06,Card,SUCCESS,2026-07-03 21:42:39
2939,2939,274.18,Card,SUCCESS,2026-01-20 17:52:25
2940,2940,259.63,UPI,SUCCESS,2026-02-19 09:57:47
2941,2941,180.63,UPI,SUCCESS,2025-09-21 18:51:55
2942,2942,578.7,Card,SUCCESS,2026-05-24 08:20:47
2943,2943,645.57,Cash,SUCCESS,2026-03-18 19:06:31
2944,2944,171.71,Cash,FAILED,2026-07-14 02:36:51
2945,2945,570.59,UPI,SUCCESS,2026-04-23 11:28:56
2946,2946,315.63,UPI,FAILED,2025-12-01 23:29:56
2947,2947,400.96,Card,SUCCESS,2025-10-25 03:55:16
2948,2948,260.43,UPI,SUCCESS,2026-05-31 08:07:57
2949,2949,500.75,Cash,SUCCESS,2026-02-27 23:56:43
2950,2950,210.7,UPI,SUCCESS,2026-05-16 14:49:24
2951,2951,197.95,UPI,SUCCESS,2026-04-27 19:11:28
2952,2952,138.15,Cash,SUCCESS,2026-02-27 03:35:53
2953,2953,400.05,UPI,FAILED,2026-04-24 20:29:04
2954,2954,133.89,Card,SUCCESS,2025-12-05 09:26:39
2955,2955,135.43,UPI,SUCCESS,2026-07-06 21:30:50
2956,2956,168.93,UPI,SUCCESS,2026-05-12 05:24:42
2957,2957,205.72,Cash,SUCCESS,2026-05-16 06:12:16
2958,2958,156.35,UPI,SUCCESS,2026-01-11 22:05:23
2959,2959,322.53,UPI,SUCCESS,2026-04-14 22:30:52
2960,2960,365.15,Cash,SUCCESS,2026-02-08 12:23:27
2961,2961,420.66,UPI,FAILED,2026-03-24 00:24:30
2962,2962,410.88,Card,SUCCESS,2025-12-09 06:46:20
2963,2963,228.55,UPI,SUCCESS,2025-11-14 06:32:25
2964,2964,154.56,UPI,SUCCESS,2025-11-12 03:04:08
2965,2965,327.93,Card,SUCCESS,2026-03-02 20:31:55
2966,2966,136.56,UPI,SUCCESS,2025-07-28 14:26:43
2967,2967,517.27,Card,SUCCESS,2025-09-26 18:14:57
2968,2968,638.88,Card,SUCCESS,2025-09-15 01:49:45
2969,2969,303.67,Card,SUCCESS,2026-01-03 01:13:20
2970,2970,277.23,UPI,FAILED,2026-04-11 10:58:03
2971,2971,477.43,UPI,SUCCESS,2026-03-26 15:04:02
2972,2972,204.45,UPI,SUCCESS,2025-12-18 15:40:42
2973,2973,459.94,Cash,SUCCESS,2026-04-16 19:15:51
2974,2974,362.73,Card,SUCCESS,2026-02-24 07:30:04
2975,2975,436.44,Card,SUCCESS,2025-10-25 23:44:34
2976,2976,364.7,Cash,SUCCESS,2026-02-16 09:51:45
2977,2977,660.38,Cash,SUCCESS,2026-01-15 12:40:35
2978,2978,249.45,Card,FAILED,2025-09-03 08:41:27
2979,2979,486.62,UPI,SUCCESS,2025-09-24 13:38:23
2980,2980,156.28,UPI,SUCCESS,2026-05-19 19:35:35
2981,2981,278.73,Cash,SUCCESS,2025-12-31 02:00:32
2982,2982,485.98,UPI,FAILED,2025-11-11 20:08:19
2983,2983,456.23,Card,SUCCESS,2025-11-23 23:11:15
2984,2984,243.01,UPI,SUCCESS,2025-08-11 04:02:49
2985,2985,513.79,Cash,SUCCESS,2026-02-26 22:23:32
2986,2986,148.68,Cash,SUCCESS,2026-07-08 03:59:27
2987,2987,402.35,Card,SUCCESS,2026-07-13 11:43:47
2988,2988,547.22,Cash,FAILED,2026-01-24 07:02:00
2989,2989,164.22,UPI,FAILED,2025-10-14 09:07:42
2990,2990,195.97,UPI,FAILED,2026-01-28 13:29:08
2991,2991,235.07,UPI,FAILED,2026-02-24 16:41:05
2992,2992,378.99,Cash,SUCCESS,2026-02-21 21:47:19
2993,2993,332.23,Card,SUCCESS,2025-10-31 14:36:45
2994,2994,692.12,Card,FAILED,2026-06-28 16:46:04
2995,2995,164.2,Cash,SUCCESS,2026-06-28 00:01:51
2996,2996,235.18,Cash,FAILED,2026-03-04 14:38:51
2997,2997,423.3,Cash,SUCCESS,2026-04-18 19:16:58
2998,2998,392.22,Cash,FAILED,2025-07-22 21:49:16
2999,2999,423.54,UPI,SUCCESS,2026-04-01 05:39:44
3000,3000,210.37,Cash,FAILED,2026-02-27 19:47:47
3001,3001,267.0,Card,SUCCESS,2025-09-21 09:56:36
3002,3002,498.94,Cash,SUCCESS,2025-09-03 16:37:34
3003,3003,351.91,Card,SUCCESS,2026-06-11 19:59:24
3004,3004,429.56,Card,SUCCESS,2026-03-15 21:13:54
3005,3005,381.48,Card,SUCCESS,2025-10-24 15:00:44
3006,3006,247.07,UPI,SUCCESS,2026-06-08 01:04:47
3007,3007,322.66,UPI,SUCCESS,2026-03-14 15:05:32
3008,3008,367.05,UPI,SUCCESS,2025-09-10 06:29:05
3009,3009,418.41,Cash,SUCCESS,2025-12-17 16:59:32
3010,3010,101.32,UPI,FAILED,2026-01-13 12:46:53
3011,3011,385.74,Card,SUCCESS,2026-03-06 12:54:54
3012,3012,500.36,Cash,SUCCESS,2025-10-19 18:43:26
3013,3013,522.07,Card,FAILED,2025-08-19 16:41:31
3014,3014,62.8,Cash,SUCCESS,2026-02-28 00:41:42
3015,3015,269.62,Cash,SUCCESS,2025-09-13 09:10:36
3016,3016,623.06,Cash,SUCCESS,2026-02-26 13:42:37
3017,3017,210.46,Card,SUCCESS,2026-05-19 21:02:34
3018,3018,461.63,Card,SUCCESS,2026-03-25 10:46:16
3019,3019,169.63,Card,FAILED,2025-09-09 12:24:43
3020,3020,345.73,Cash,SUCCESS,2026-05-17 00:25:46
3021,3021,577.42,Cash,SUCCESS,2026-02-10 16:15:53
3022,3022,481.79,UPI,SUCCESS,2025-08-06 10:40:22
3023,3023,181.48,UPI,SUCCESS,2025-11-14 08:07:36
3024,3024,471.08,Card,SUCCESS,2025-10-25 07:12:37
3025,3025,162.34,UPI,FAILED,2026-01-23 21:39:05
3026,3026,565.14,Card,SUCCESS,2025-12-15 10:13:31
3027,3027,358.49,Card,SUCCESS,2025-11-12 08:32:22
3028,3028,465.81,Card,FAILED,2025-08-14 21:09:52
3029,3029,533.58,UPI,FAILED,2026-04-28 10:14:24
3030,3030,192.42,UPI,SUCCESS,2025-09-17 09:03:40
3031,3031,549.26,Card,FAILED,2025-12-07 21:40:11
3032,3032,508.59,Card,SUCCESS,2026-03-03 19:56:10
3033,3033,313.69,Cash,SUCCESS,2026-04-23 16:04:24
3034,3034,255.6,Cash,SUCCESS,2025-08-06 10:35:12
3035,3035,466.61,UPI,FAILED,2026-05-12 12:18:17
3036,3036,494.39,Cash,SUCCESS,2026-01-03 12:35:21
3037,3037,140.42,UPI,SUCCESS,2026-02-24 15:44:53
3038,3038,189.13,Cash,SUCCESS,2026-05-16 11:25:26
3039,3039,531.44,Cash,SUCCESS,2025-09-21 00:35:09
3040,3040,45.22,UPI,SUCCESS,2026-02-18 13:11:12
3041,3041,399.13,Card,FAILED,2026-06-10 16:15:48
3042,3042,448.17,UPI,FAILED,2026-04-13 07:43:50
3043,3043,404.36,Cash,SUCCESS,2026-02-11 23:44:25
3044,3044,190.09,Cash,SUCCESS,2025-09-14 19:00:28
3045,3045,600.75,Cash,SUCCESS,2026-05-11 08:40:42
3046,3046,473.75,Cash,SUCCESS,2026-03-20 03:58:01
3047,3047,459.99,Card,SUCCESS,2026-01-04 21:29:44
3048,3048,340.01,UPI,SUCCESS,2025-09-17 08:22:55
3049,3049,62.72,Cash,SUCCESS,2026-06-28 21:34:02
3050,3050,687.64,Card,SUCCESS,2026-01-01 01:50:31
3051,3051,302.78,Cash,SUCCESS,2025-12-27 14:24:09
3052,3052,234.54,Cash,FAILED,2025-07-27 14:19:39
3053,3053,250.19,Card,FAILED,2026-02-19 02:26:14
3054,3054,566.57,Cash,SUCCESS,2025-10-21 12:01:53
3055,3055,309.22,Cash,SUCCESS,2026-03-14 02:50:20
3056,3056,218.29,UPI,FAILED,2026-06-05 07:15:04
3057,3057,471.18,Card,SUCCESS,2026-06-16 00:24:54
3058,3058,292.1,Cash,FAILED,2026-03-02 12:53:26
3059,3059,697.3,UPI,SUCCESS,2026-02-07 05:05:58
3060,3060,417.38,UPI,SUCCESS,2025-11-29 03:56:40
3061,3061,430.57,UPI,SUCCESS,2025-07-26 22:22:29
3062,3062,62.56,Cash,SUCCESS,2026-04-25 06:21:09
3063,3063,343.33,Cash,FAILED,2025-09-05 06:44:30
3064,3064,470.87,UPI,SUCCESS,2026-05-02 19:22:40
3065,3065,475.03,UPI,SUCCESS,2026-06-07 21:42:26
3066,3066,195.82,Card,SUCCESS,2026-07-15 06:59:11
3067,3067,74.66,Cash,FAILED,2025-08-05 06:04:32
3068,3068,103.1,Cash,SUCCESS,2025-11-07 21:30:46
3069,3069,375.74,Card,SUCCESS,2025-08-16 22:47:35
3070,3070,569.67,UPI,SUCCESS,2026-05-27 21:02:14
3071,3071,260.86,Card,SUCCESS,2026-06-08 04:54:02
3072,3072,373.07,Card,SUCCESS,2026-06-24 05:42:08
3073,3073,593.6,UPI,SUCCESS,2025-12-20 04:11:39
3074,3074,527.71,Cash,FAILED,2025-08-01 04:44:50
3075,3075,178.52,UPI,SUCCESS,2026-04-09 04:23:42
3076,3076,472.56,UPI,SUCCESS,2026-04-28 14:32:27
3077,3077,504.4,UPI,SUCCESS,2026-01-04 10:08:48
3078,3078,41.4,Cash,SUCCESS,2025-08-10 08:11:47
3079,3079,336.34,UPI,SUCCESS,2026-04-08 18:07:48
3080,3080,257.9,UPI,FAILED,2026-05-12 00:51:02
3081,3081,122.03,UPI,FAILED,2025-10-05 18:55:35
3082,3082,638.8,Cash,SUCCESS,2026-04-25 08:39:09
3083,3083,552.35,UPI,SUCCESS,2026-01-23 18:26:42
3084,3084,230.01,Cash,SUCCESS,2025-12-12 16:53:21
3085,3085,170.8,Cash,SUCCESS,2025-12-08 19:51:17
3086,3086,91.41,Card,FAILED,2026-07-04 03:11:07
3087,3087,282.51,Card,SUCCESS,2026-03-13 05:53:16
3088,3088,238.86,UPI,FAILED,2025-09-07 00:02:09
3089,3089,290.6,Card,SUCCESS,2026-03-25 02:43:59
3090,3090,489.01,UPI,SUCCESS,2026-04-24 16:50:29
3091,3091,477.06,Cash,SUCCESS,2025-12-28 01:58:15
3092,3092,401.21,UPI,SUCCESS,2026-05-09 15:50:08
3093,3093,698.61,Cash,SUCCESS,2025-11-14 01:11:44
3094,3094,522.01,Card,SUCCESS,2025-09-23 14:21:25
3095,3095,95.13,Cash,FAILED,2026-02-09 03:06:49
3096,3096,44.45,UPI,SUCCESS,2026-01-02 07:29:16
3097,3097,252.83,UPI,SUCCESS,2025-11-16 06:14:11
3098,3098,306.32,UPI,SUCCESS,2025-08-16 14:33:20
3099,3099,171.56,Card,SUCCESS,2026-03-24 10:05:49
3100,3100,77.52,Card,SUCCESS,2026-04-21 20:43:54
3101,3101,182.63,Card,SUCCESS,2025-09-11 07:56:22
3102,3102,726.6,UPI,SUCCESS,2026-06-21 06:11:09
3103,3103,442.94,Card,SUCCESS,2025-08-22 07:26:27
3104,3104,83.03,Card,SUCCESS,2026-06-12 12:37:29
3105,3105,495.22,Card,SUCCESS,2025-11-05 15:38:24
3106,3106,50.09,UPI,SUCCESS,2026-01-22 22:36:55
3107,3107,328.05,Card,FAILED,2026-05-13 10:47:17
3108,3108,269.86,UPI,SUCCESS,2026-01-20 03:51:36
3109,3109,179.64,Cash,SUCCESS,2025-11-24 18:58:33
